469898,21024,15592,30265,30091,7224,29374,12442,0,0,3
1495717,56904,13756,16496,24743,12446,6140,8738,0,0,3
499759,45353,9668,15400,13956,36470,24945,25438,0,0,3
704151,323435,36164,80656,51008,30007,9317,9614,0,0,3
1355508,167923,67657,93423,106288,312843,101593,95147,0,0,3
1501706,198938,20081,119683,52532,28013,11724,15974,0,0,3
428200,441354,75908,55674,55309,26688,65388,38586,0,0,3
991345,591182,109846,104593,228539,127972,58132,93898,0,0,3
181642,133886,19058,13317,11028,33179,14423,12512,0,0,3
434604,883061,40377,93157,111134,86795,26721,39267,0,0,3
877301,121918,13875,39870,52508,67273,47445,7259,0,0,3
721567,275042,67391,103445,39181,22265,15890,33352,0,0,3
2956334,1382120,1275747,1007379,116565,212342,293514,161271,0,0,3
2307134,115417,21574,63732,35670,14178,41041,19678,0,0,3
1259498,167569,33917,3002,14880,20434,47425,13980,0,0,3
403278,69807,14343,21670,7883,31171,6936,9288,60,23,3
730153,230458,42985,21156,79732,66740,73579,26231,88,30,3
1241873,120747,4611,5021,16330,8722,1271,5578,88,30,3
804533,273733,51579,12870,31578,51665,18421,13923,67,13,3
212095,45562,3264,11427,14309,5073,3334,4605,67,13,3
1131416,39355,448,4681,5043,6774,950,1549,61,4,3
668883,252212,165814,26539,205940,102646,43266,40116,61,4,3
274690,46644,25377,19260,16697,51065,43162,37642,61,4,3
1068976,430128,576155,467698,594332,278459,457883,265338,61,4,3
44717,42022,22218,5958,16733,8725,11557,19045,61,4,3
431979,63973,16619,18888,92215,26622,31197,28391,61,4,3
761701,40356,7935,9888,23617,35275,20688,22763,61,4,3
852635,174259,13760,105817,127445,100156,78367,37326,61,4,3
1286286,116728,14799,54334,196010,117588,94263,90008,61,4,3
1895393,315504,137162,273932,90788,90472,116195,283988,61,4,3
1741134,820079,26743,77025,82169,115767,84043,37555,61,4,3
660174,20214,18335,37098,7861,6557,8945,11634,61,4,3
856472,29854,7962,16490,13108,18789,9152,13591,61,4,3
937542,478647,30500,94298,62475,110482,132473,109663,61,4,3
1103671,571879,72702,67647,84620,85960,61739,34178,61,4,3
831580,238187,196686,78109,54623,98898,43990,117018,61,4,3
1577373,105556,102417,99704,175875,188805,148994,175901,61,4,3
952381,189167,41457,292371,62011,60611,112720,114666,61,4,3
202153,41330,10670,4434,19127,6879,4337,5014,61,4,3
59940,9685,923,5943,1274,1385,351,277,51,7,3
1849409,1189536,41394,82677,299209,132742,83067,88744,21,13,3
250182,102500,20075,68563,6204,6885,16851,7897,30,14,3
171920,23287,20927,3661,4989,8360,6499,7799,17,27,3
561162,307198,43875,10114,45688,52200,37699,22462,17,27,3
278325,537400,56320,213928,255649,201799,194155,160815,17,27,3
2256527,828648,440909,264824,260374,637553,85563,99555,17,27,3
863496,482351,114396,59418,77993,102586,82684,56695,17,27,3
2099696,417660,86252,71059,61955,81181,41992,33840,17,27,3
115976,163360,159221,8122,35918,36727,38816,41283,17,27,3
182730,257206,15573,37080,9956,28264,27315,20864,17,27,3
394894,944782,79719,383186,430588,921301,421026,306407,17,27,3
274306,193115,343297,48404,93868,104310,54086,49047,17,27,3
627692,680953,34831,509796,556391,55327,50118,25969,17,27,3
243096,543833,121346,16027,45397,38313,46303,32176,17,27,3
576259,108069,7658,29040,13043,11112,21267,13862,17,27,3
724514,335651,21884,23817,42905,196914,76594,67739,17,27,3
762987,248118,123479,38966,188506,94371,198802,197803,17,27,3
1744984,765555,747381,572436,268331,269052,241700,194648,17,27,3
830850,610463,553905,482633,379243,564126,96191,122630,17,27,3
1204910,218393,239179,68634,143625,196289,109068,91409,17,27,3
1829969,120321,36576,20826,13157,23227,18753,24745,17,27,3
279071,15479,1786,4105,3751,1367,3414,8472,17,27,3
95563,92452,31736,48940,55658,55358,17593,46318,17,27,3
1033865,229788,175462,231399,78824,115386,77180,74974,17,27,3
497971,695986,405391,244717,199897,145087,187152,251001,17,27,3
716181,335091,321119,289873,251564,90692,140193,167719,16,38,3
1424244,93246,19045,48609,142670,136704,102009,40966,16,38,3
542578,234306,15418,31680,22275,28830,11160,20400,16,38,3
407154,47527,35927,13695,26124,29654,18324,40984,16,38,3
771594,308731,302101,286829,114386,78289,75993,40167,47,38,3
1606578,377128,158563,78667,89295,159733,16420,14535,47,38,3
375262,41488,22249,23537,24722,25117,13507,18337,47,38,3
80591,30671,66840,36263,25857,43392,34844,10383,47,38,3
1361324,442375,91371,38816,77839,83485,215209,142642,47,38,3
502746,140393,175333,190884,29658,27980,54839,83532,56,48,3
1425831,670556,1115066,1217434,905328,579421,709786,207828,63,57,3
72497,134700,57512,24566,16377,6206,7441,10088,75,64,3
336530,162227,20182,24333,50918,73820,71907,21132,34,64,3
408787,122950,35222,61913,16601,26264,32565,12188,47,61,3
144998,117665,100008,19180,6182,37151,15552,13702,63,48,3
2694628,185474,45339,78087,51903,79239,48439,75377,56,44,3
17393,18564,29421,23398,4045,14122,19225,6273,91,43,3
73254,19284,5139,1667,4277,3929,3336,2187,80,66,3
233088,95324,16260,7837,20617,14166,5747,4244,87,57,3
1365386,354048,92998,99792,52335,81179,39880,19629,80,43,3
867533,64934,8539,34280,48670,30601,4770,4870,70,41,3
427641,24167,11991,8261,4001,8626,6146,3477,77,24,3
352073,90559,29608,17848,12802,10605,4148,6906,80,34,3
1142370,271566,210537,293161,193212,202089,91438,33016,74,43,3
497668,104696,21816,33319,11503,28746,28142,9817,84,50,3
980661,110540,74167,7393,7088,10057,16964,13028,78,53,3
2778651,119527,225972,101811,114075,70167,15071,25231,56,53,3
1245950,186707,11123,95517,84653,33112,34082,26650,69,64,3
2971279,1231246,644777,304743,77405,139323,147468,103712,69,64,3
779489,972898,343030,53648,195301,476736,192404,172436,47,63,3
480364,225528,95868,137578,44387,22927,20892,6372,47,63,3
1037561,357934,251085,154658,152824,399111,424805,75717,47,63,3
2038521,461599,44371,129052,237839,64245,34079,17628,47,63,3
877011,296981,79586,40384,27101,16826,7850,1719,37,56,3
2309100,340438,111201,62133,39839,51273,20657,24026,34,51,3
1816166,44817,15868,7899,84573,60964,19628,39849,24,40,3
60242,91907,71360,2622,11229,10420,3084,3448,54,21,3
79765,36216,15284,11686,6594,8762,6272,5362,43,35,3
1140976,117901,23081,17125,33905,47998,14834,19388,56,38,3
1997144,299289,61961,57306,43296,45776,29462,17057,66,30,3
89960,29798,5016,3752,2864,2146,2549,3009,41,41,3
85084,95086,59188,61426,11164,13624,14768,8961,41,29,3
550146,89682,25781,53381,13418,7316,8814,13824,30,37,3
344526,15258,4224,8354,5204,6570,9410,4197,7,51,3
116196,21812,4004,7666,4818,4951,4711,4864,16,54,3
2285256,369176,208451,42705,20167,21928,4068,3911,26,60,3
247155,105932,58511,16808,4907,14313,6331,9354,20,54,3
15650,10542,3181,5490,12684,8918,6134,1485,24,53,3
6748,27977,5741,4493,3927,3227,2989,1682,35,47,3
91004,5832,2239,5926,2683,3322,2798,1143,27,43,3
68175,47121,6530,1991,2824,1883,535,747,51,44,3
25991,12486,4671,5018,5543,1879,995,560,41,30,3
44043,22227,6185,24708,5329,4602,6553,4854,21,38,3
29126,32953,15718,3232,11265,4285,3388,2808,23,53,3
5517,41912,3671,1970,5178,5474,5792,2215,10,47,3
20950,69361,13703,4099,5258,4441,2198,1362,26,41,3
11713,11286,2372,12617,16593,7295,5067,1840,20,34,3
9930,16356,396,5585,8145,2709,1956,3105,35,23,3
16563,12632,6370,5304,4569,6147,7001,3186,38,16,3
7546,7382,3369,1578,8160,11332,6390,2433,50,30,3
6610,13060,1396,5984,12067,10407,5489,3299,83,29,3
53825,50357,22365,4327,6728,5495,3180,4361,90,21,3
10391,12627,1572,3858,18238,5692,4162,4411,81,29,3
1338345,415346,110883,59265,66047,42096,64315,34334,83,16,3
2204296,169795,87645,41725,35139,10508,11406,12891,51,23,3
769617,157920,8496,18310,9014,18343,7551,23014,17,34,3
489570,109908,22160,15585,40365,16116,14304,2892,23,23,3
326329,66258,12185,4571,4975,6839,1524,2434,10,26,3
19408,11310,19666,9349,12139,4236,8669,2194,10,23,3
201609,12600,9071,3180,1642,1054,2643,2629,24,29,3
12587,20577,8157,11329,15848,10245,3674,2845,14,48,3
12508,19412,7300,32355,15060,8173,5421,5777,26,54,3
15571,8561,10137,9275,2793,6363,3978,3377,34,69,3
2021,26586,4115,9604,15248,11691,6467,1933,41,69,3
16765,6660,7924,4356,6445,8337,3808,5746,64,57,3
7752,15192,6756,42082,3681,10992,3744,3320,70,61,3
2233,10938,2535,11288,4205,10426,1339,2682,74,66,3
4809,9077,2555,2629,4050,9999,4070,2586,80,57,3
10212,3067,1824,6564,7439,6805,4524,2446,90,57,3
5678,11410,1404,5434,10498,6022,4661,6185,93,56,3
7857,15901,9303,7649,7083,4276,3690,1974,100,37,3
52080,6158,21737,4614,3078,6405,5643,3577,87,40,3
7892,9506,5822,6964,8708,2782,4384,4136,70,60,3
49324,44730,14607,23607,15336,7424,6843,6760,53,61,3
156788,88032,41868,16596,11722,9280,2925,2634,37,69,3
3596,14686,13843,9021,15959,7345,2724,2350,29,67,3
1965278,218006,73459,42335,60948,31994,18010,31117,29,57,3
185063,27351,29451,6710,1439,8317,2642,5218,26,53,3
83451,30288,89052,37545,23241,16206,16626,17663,34,57,3
113827,15202,24712,22279,20835,7321,5136,10921,38,70,3
42516,40479,7622,2855,1478,2130,1067,510,30,78,3
7226,12526,2694,10664,3957,5505,1191,3265,21,75,3
26363,38489,26096,27686,15693,14971,3294,4154,26,69,3
94749,19900,6884,7950,5768,2373,3015,1816,30,61,3
2313258,246247,139337,31336,10392,25684,46037,19666,26,53,3
1897527,298415,260374,198994,129464,171516,74846,95984,29,63,3
1586252,131525,24128,22682,6418,14171,4502,3395,29,63,3
12700,8965,5467,9928,5429,7859,6236,3610,17,53,3
15735,43134,5957,10502,5200,5497,790,512,27,53,3
212085,44110,6367,5189,4054,2914,1559,403,30,48,3
78774,42344,42461,13930,41482,11644,2503,4746,27,38,3
9525,4772,7931,3573,2984,3020,1271,1978,34,44,3
37781,11456,8161,252,10920,8626,6745,4606,24,48,3
1032052,330512,10877,18878,37938,96665,104361,26831,44,47,3
2830799,200639,99793,57979,101024,32409,20424,66313,44,47,3
95047,131856,7096,23549,23358,11413,5956,5752,51,54,3
37286,23831,11619,8515,6629,4076,1893,348,47,41,3
37705,11577,8058,24147,7505,14065,3361,2740,40,35,3
34600,15026,2200,5978,1858,3094,1089,692,35,48,3
128301,19893,565,5191,7613,2842,1199,972,40,47,3
6600,8561,6708,16327,17400,4919,4668,4746,44,48,3
20783,10343,2410,1900,947,2112,863,751,50,50,3
95979,47961,11243,13787,22875,13923,5496,4932,40,38,3
9241,16298,4489,7022,2808,4895,2774,2518,44,35,3
6772,30575,5064,10501,3587,6677,2305,1096,50,44,3
55063,5490,711,1763,2249,4142,1064,567,50,40,3
61642,18350,12294,5295,1545,1542,2247,944,64,35,3
3751,3101,2285,514,1584,1593,1019,626,48,47,3
12660,2626,13146,46633,14936,13181,3443,4960,53,44,3
9073,8198,7050,12324,13141,9254,1027,2531,56,60,3
25525,9069,10114,27399,26043,11786,5838,2175,51,74,3
12798,31022,3180,13928,3827,6196,8917,3295,70,74,3
112186,20231,11971,9925,20137,20334,9710,6669,63,74,3
17095,27275,25642,15833,3591,18681,5537,3965,74,54,3
10648,14432,2943,2644,7821,7405,10912,3103,70,57,3
3866,2281,5449,6196,7171,4048,1789,1178,77,41,3
43017,29204,3054,2569,1087,2547,1201,1719,84,48,3
1501,3527,4565,7188,1610,1895,434,1059,63,38,3
10890,17921,6657,5030,8426,10552,6373,3083,53,47,3
8068,7893,4118,8619,7551,4189,7587,3040,51,51,3
28080,9876,3677,4899,7413,4660,2159,1697,48,50,3
127040,37168,7537,12378,13529,5442,16535,7732,63,61,3
18305,10434,2935,8958,5793,9119,2124,10671,60,43,3
7019,11177,1393,12870,9370,10508,4714,6468,61,48,3
10329,23546,6435,10828,3822,9637,4706,5371,69,43,3
21814,25275,1587,8190,5292,5985,2731,674,69,44,3
34604,30269,5073,2526,6985,1638,4808,6708,77,41,3
71329,21611,14892,9286,2581,3136,3810,2158,48,34,3
668299,1378136,131584,105216,195063,155066,57487,48879,26,40,3
2913562,1480169,18670,38621,58595,71555,73934,102592,16,26,3
744571,94688,12865,33532,11949,6465,21714,10823,1,11,3
34164,41464,18812,7806,4835,11210,11106,10468,1,23,3
64773,24567,2583,3100,1412,609,1146,1114,11,20,3
90157,48724,7739,13104,1499,3133,872,407,1,29,3
70291,4176,1697,4527,1565,2167,1089,1522,1,51,3
7764,13685,3277,15636,18089,17030,5650,7366,20,56,3
12241,11772,5051,27570,7450,6182,3695,1673,35,56,3
1674,13892,14717,5180,9501,6909,4872,3760,56,74,3
4941,13392,17243,18942,4843,11395,3372,7138,74,78,3
572222,710481,109632,65909,74093,34302,46731,26014,75,81,3
200412,15700,8515,18463,3794,4646,6152,5799,47,75,3
245029,58181,10429,15387,9989,18753,10515,3676,43,75,3
171464,28283,4709,5820,1586,4740,1463,832,44,67,3
681,2353,4902,7061,1770,2255,963,1139,38,54,3
11488,25724,48099,7351,3599,9985,3910,5250,53,75,3
254541,91033,7374,30578,7455,13369,2829,2295,53,77,3
60876,30679,6027,13359,3031,5220,1120,2042,44,78,3
78618,46811,17118,6652,20971,21850,17128,15838,43,83,3
207680,72682,13918,37870,13573,55838,43898,23000,50,64,3
669346,152751,29270,21371,8103,15547,22808,6562,63,51,3
357330,87882,99815,35383,18284,24596,19535,15507,61,51,3
645203,74741,9671,11141,19496,28051,27390,8057,61,57,3
959451,78878,25470,24312,5681,15916,12362,6975,61,53,3
5358,3845,1851,752,5384,7631,3658,1649,48,56,3
10291,43679,4427,6413,19529,18393,13971,3607,75,50,3
16997,19948,6438,6359,13240,29289,11484,14787,84,30,3
21763,3290,7164,4145,18557,12619,13765,17979,94,30,3
92214,7896,1834,3594,7274,5975,3532,3680,100,27,3
185959,42738,16968,5413,4216,8725,7598,8073,100,34,3
2885,4858,1708,4434,4559,8765,2386,2030,94,43,3
17222,12463,309,13051,11361,29048,23813,14580,94,48,3
54867,9971,2058,7841,7079,29942,17898,38829,97,47,3
23232,20156,4020,1364,2597,49288,30759,16715,100,44,3
13452,14994,11555,5925,6679,30798,8853,5248,100,29,3
12991,13074,9075,5087,13834,21191,5489,5928,100,29,3
5624,20329,25188,3659,9057,31713,6013,11689,100,30,3
1452,13360,1787,11136,19322,22288,19134,9444,100,38,3
23474,10381,25769,8572,26578,13706,7946,9582,100,50,3
5747,9501,1589,503,1494,1901,1904,1088,90,56,3
7914,12734,10256,3995,31025,14422,5308,6332,77,51,3
5308,9551,3947,12116,17304,18291,12580,13684,75,43,3
8985,9060,3990,19922,6877,19080,3811,5027,74,48,3
2084,21493,8436,4908,7700,21038,3767,9604,78,47,3
4060,31310,5048,13417,20490,8815,12943,9434,90,51,3
110136,53693,26960,17817,9320,8240,15076,5132,80,54,3
168544,93934,12229,3611,5531,5032,4382,1309,61,60,3
1300553,102984,25290,28308,14222,15754,26386,24119,38,47,3
123208,13161,3898,3382,3841,1106,1104,489,21,50,3
74558,45086,14880,9838,11139,17295,11486,13139,11,51,3
142647,118969,7344,2981,2911,5472,4738,3327,20,47,3
318521,16047,2448,3956,2818,8121,2235,1606,20,40,3
37950,19977,10235,7099,2538,6210,2262,3472,30,35,3
88240,7418,689,3630,6742,4637,2282,3357,41,38,3
3749,7417,2357,1770,1035,4120,2110,1552,47,35,3
1741,8546,2634,6618,11340,31057,7583,8074,66,48,3
6974,10919,732,911,1161,4608,1947,1027,81,47,3
118364,31255,4696,1800,5415,4731,3907,2550,90,29,3
1411,6695,2931,559,1524,5113,1812,2903,78,24,3
5813,10354,8239,4721,16622,17436,22884,3790,81,21,3
33420,19407,1242,23944,13082,13778,6102,2599,74,26,3
13241,12699,1353,2214,8606,17932,5081,7771,70,43,3
32969,20109,13929,3978,6273,14412,3770,2105,91,38,3
4255,24817,2698,3541,4834,14275,8768,8425,88,43,3
15246,33782,3816,16551,9475,7031,6077,6496,83,37,3
605992,19440,5055,4352,21814,9734,5086,8256,75,34,3
15884,14871,6083,13877,6381,16827,12118,5207,63,41,3
356178,19492,1085,1206,4097,3544,1080,2548,64,41,3
30660,19042,2925,3445,1711,3010,1324,1455,56,37,3
317645,17093,861,307,3253,2716,3232,1435,56,34,3
1509082,59227,6044,4369,12098,8464,19682,4699,48,21,3
2414391,336744,18987,11308,11851,25822,61032,36845,37,10,3
44819,16193,60233,1798,12528,17932,15785,34557,27,10,3
42641,30484,981,9922,11685,48865,24647,27168,34,24,3
4899,16857,2976,8400,13606,24321,13311,8905,51,30,3
128521,35333,13028,3662,11975,30352,12203,13542,69,35,3
1848,47591,6851,3102,24387,27701,10537,6928,90,44,3
27236,13218,6528,5872,17828,27895,9267,12800,96,20,3
41850,11164,1161,13790,5113,2545,8128,1419,96,26,3
788230,130020,62282,16096,4896,38869,8508,7233,77,38,3
1252,25267,4422,2869,30332,26258,11980,10352,66,44,3
33597,10528,4013,3316,3062,4096,2631,2224,70,44,3
76306,42433,29269,15900,6996,11777,13875,3252,56,51,3
209147,211986,5928,5812,8460,8443,9639,3218,60,51,3
3860,16085,6737,16361,13347,3751,4787,3472,47,30,3
2831,17579,5963,6788,3986,9804,9500,3046,26,48,3
5630,9300,21115,16633,10940,12305,6918,8862,29,48,3
8422,16931,5495,5636,3262,18096,9735,3645,35,51,3
4020,7195,16320,12667,15307,6851,4450,4462,61,66,3
6602,11400,3222,20735,8192,14920,10669,3785,67,70,3
723003,99092,103536,47729,59984,16009,3847,4620,69,77,3
3973,3886,3974,4585,5566,1919,1640,691,56,74,3
8216,72910,1886,28775,1586,8408,3047,3617,43,83,3
5107,22191,13021,15452,11164,18199,13634,8457,37,74,3
1223729,146552,18730,26699,64564,40819,20392,34114,35,70,3
300135,70797,13744,39351,8852,13802,3393,3696,44,56,3
2118769,225914,97557,112647,18422,40063,36889,13481,41,53,3
19129,1385,723,1622,1265,5545,1584,2128,41,60,3
343837,374482,9733,27098,20140,18042,46008,19162,54,53,3
25477,14881,16302,2100,7010,14413,9310,15360,40,47,3
5891,14171,8269,7912,1579,24920,4552,4908,53,47,3
11768,15066,11183,3480,3880,15731,4059,4671,75,41,3
18423,18802,2508,5754,1060,2437,915,928,64,44,3
168298,21154,2477,1068,3068,853,678,804,70,60,3
9348,12772,854,7050,12263,17133,6322,5493,48,47,3
6516,8713,3778,10307,2789,8692,7755,4550,48,40,3
15658,22573,6453,6444,5158,14258,8630,7273,44,44,3
1377,14970,3478,13514,943,19488,5822,16102,57,41,3
4608,6753,9610,9486,3624,13696,7514,4681,84,54,3
31878,24729,6212,12461,11332,27952,7640,5346,81,67,3
4318,6160,2969,14787,10769,16695,5930,9174,87,60,3
83863,63608,9845,3781,387,4381,1781,934,93,64,3
28177,68744,12508,3855,7494,17569,2906,5085,70,56,3
150208,99804,8862,12893,6302,2834,1303,2494,61,41,3
15194,14339,6091,11880,6414,9710,4252,3470,30,37,3
433488,18594,11836,12923,4992,6426,9417,5436,23,38,3
2237184,484794,302878,56194,28036,91373,31412,20264,30,53,3
703458,44398,8484,2184,1857,7421,4722,3231,26,63,3
98880,22827,2089,5077,721,3403,2419,1495,41,63,3
373077,21562,9236,32838,27905,12177,5759,5493,34,54,3
8562,5641,1443,2021,3131,3587,1475,1925,35,51,3
292599,28967,4986,16690,3775,5591,4841,3973,47,43,3
27673,32323,5472,2489,5441,18563,7040,12636,44,53,3
45906,21076,10188,10398,8132,6546,5871,2466,57,48,3
16762,33654,5109,8474,3875,5333,1641,1068,56,47,3
132117,32316,64069,76184,11889,16301,10676,11999,44,48,3
160735,76401,12744,19694,10988,7004,11494,6709,43,61,3
7341,7177,12170,10713,5445,17854,8000,5834,24,69,3
14159,12471,18119,5629,6948,16060,6604,6622,38,74,3
37097,11623,1478,4239,1282,2841,1545,1537,50,80,3
42256,44331,18369,6496,1716,2741,1628,820,54,61,3
3413,7632,261,11289,2599,2799,1340,1142,50,64,3
12596,6479,2201,1559,4365,2416,1990,755,37,66,3
325013,131032,10357,11116,4983,17811,3389,8942,30,60,3
12126,9209,575,11265,4329,8295,8249,3092,27,51,3
3338,6802,8875,7188,11016,10375,9848,6598,50,51,3
9089,10969,3666,5164,5620,9707,4089,7155,61,47,3
20162,4474,1349,15954,5960,8087,6738,3102,67,48,3
74121,26210,646,877,4190,3308,1025,1769,80,66,3
8154,9398,6264,5947,10803,6504,10508,3330,66,41,3
6449,5696,8482,4115,11752,12875,5186,3579,63,38,3
6073,6239,1309,4554,4325,19696,2628,6244,66,40,3
9812,25052,10585,12520,22230,44470,5431,6903,80,24,3
135890,17315,355,1063,2059,948,472,228,97,43,3
7022,13448,1200,6333,6740,9182,2784,5042,81,26,3
8686,11908,3209,6652,3057,10282,6775,4359,78,21,3
3482,7258,10465,2847,4336,16032,18690,9723,66,27,3
7598,5734,11887,3906,8890,7000,7052,6135,64,35,3
663128,128708,23049,34298,10034,6203,7152,6327,81,56,3
831742,25256,33013,24918,3963,7361,6083,2158,57,61,3
172857,30820,9321,35735,44089,13571,5048,3919,43,75,3
160555,8198,1096,3071,1484,2219,399,785,29,75,3
227598,12540,2271,2229,1801,4211,814,654,23,67,3
2136,546,1880,2872,5686,1478,854,618,41,63,3
39122,11766,25760,2790,17307,9341,6543,3998,53,53,3
11434,13423,7219,17989,12466,12679,3207,1945,54,56,3
46782,10462,5262,761,795,432,226,224,61,61,3
9015,497,509,954,656,1834,994,558,40,67,3
23119,23300,1058,12356,8800,6520,2940,3240,50,66,3
23578,17649,649,13338,5175,11060,3987,3370,48,60,3
241851,115427,63066,18321,14167,6076,3874,3338,48,54,3
13597,29197,8846,9524,4322,9267,4541,2510,50,56,3
21631,24999,9422,6023,15753,7409,3481,2514,35,54,3
28554,34605,3485,4173,8862,6031,5529,2908,37,54,3
6812,10514,1261,13727,7698,2898,3458,2840,27,47,3
1090,4402,24175,2510,19042,6724,2291,2023,41,48,3
12508,42732,3112,6352,4970,7653,5329,2513,41,56,3
4503,26560,7269,9333,7436,5950,3887,1843,38,50,3
21776,19048,2007,9045,6157,7098,5408,5883,38,60,3
70215,11956,7280,4758,2697,2418,588,616,44,53,3
227890,28521,8383,8785,2611,2567,1155,633,38,50,3
2157,15066,960,7420,3552,7110,4617,3800,29,57,3
